date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2019-01-15,Palestine,Jordan,0.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-16,South Korea,China PR,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-16,Kyrgyzstan,Philippines,3.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
2019-01-16,Iran,Iraq,0.0,0.0,AFC Asian Cup,Dubai,United Arab Emirates,True
2019-01-16,Vietnam,Yemen,2.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
2019-01-17,Lebanon,North Korea,4.0,1.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
2019-01-17,Saudi Arabia,Qatar,0.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-17,Japan,Uzbekistan,2.0,1.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
2019-01-17,Oman,Turkmenistan,3.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-20,Iran,Oman,2.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-20,Jordan,Vietnam,1.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
2019-01-20,Thailand,China PR,1.0,2.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
2019-01-21,Australia,Uzbekistan,0.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
2019-01-21,Japan,Saudi Arabia,1.0,0.0,AFC Asian Cup,Sharjah,United Arab Emirates,True
2019-01-21,United Arab Emirates,Kyrgyzstan,3.0,2.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,False
2019-01-22,South Korea,Bahrain,2.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
2019-01-22,Qatar,Iraq,1.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-24,China PR,Iran,0.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-24,Vietnam,Japan,0.0,1.0,AFC Asian Cup,Dubai,United Arab Emirates,True
2019-01-25,South Korea,Qatar,0.0,1.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-01-25,United Arab Emirates,Australia,1.0,0.0,AFC Asian Cup,Al Ain,United Arab Emirates,False
2019-01-28,Iran,Japan,0.0,3.0,AFC Asian Cup,Al Ain,United Arab Emirates,True
2019-01-29,Qatar,United Arab Emirates,4.0,0.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
2019-02-01,Japan,Qatar,1.0,3.0,AFC Asian Cup,Abu Dhabi,United Arab Emirates,True
1956-02-25,Philippines,South Korea,0.0,2.0,AFC Asian Cup qualification,Manila,Philippines,False
1956-03-17,Malaysia,Cambodia,9.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaya,True
1956-04-21,South Korea,Philippines,3.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
1956-04-24,Cambodia,Malaysia,3.0,2.0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
1956-05-03,Vietnam Republic,Malaysia,4.0,0.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
1956-05-24,Malaysia,Vietnam Republic,3.0,3.0,AFC Asian Cup qualification,Kuala Lumpur,Malaya,True
1956-08-26,South Korea,Chinese Taipei,2.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
1959-03-29,Philippines,Hong Kong,0.0,7.0,AFC Asian Cup qualification,Manila,Philippines,False
1959-03-31,Philippines,Chinese Taipei,4.0,7.0,AFC Asian Cup qualification,Manila,Philippines,False
1959-05-09,Singapore,Vietnam Republic,1.0,4.0,AFC Asian Cup qualification,Kallang,Singapore,False
1959-05-11,Singapore,Malaysia,2.0,5.0,AFC Asian Cup qualification,Kallang,Singapore,False
1959-05-13,Malaysia,Vietnam Republic,0.0,1.0,AFC Asian Cup qualification,Kallang,Singapore,True
1959-12-05,Iran,Israel,3.0,0.0,AFC Asian Cup qualification,Ernakulam,India,True
1959-12-06,India,Pakistan,1.0,0.0,AFC Asian Cup qualification,Ernakulam,India,False
1959-12-08,India,Israel,1.0,3.0,AFC Asian Cup qualification,Ernakulam,India,False
1959-12-10,Israel,Pakistan,2.0,0.0,AFC Asian Cup qualification,Ernakulam,India,True
1959-12-12,Israel,Iran,1.0,1.0,AFC Asian Cup qualification,Ernakulam,India,True
1959-12-17,Pakistan,Israel,2.0,2.0,AFC Asian Cup qualification,Ernakulam,India,True
1963-12-07,Hong Kong,Thailand,3.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
1963-12-07,Vietnam Republic,Malaysia,5.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
1963-12-11,Malaysia,Thailand,3.0,1.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
1963-12-11,Vietnam Republic,Hong Kong,1.0,4.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
1963-12-14,Hong Kong,Malaysia,4.0,3.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,True
1963-12-14,Vietnam Republic,Thailand,3.0,0.0,AFC Asian Cup qualification,Saigon,Vietnam Republic,False
1967-03-22,Hong Kong,Vietnam Republic,2.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
1967-03-24,Thailand,Vietnam Republic,0.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1967-03-29,Vietnam Republic,Malaysia,0.0,2.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1967-04-02,Vietnam Republic,Singapore,3.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1967-07-29,South Korea,Indonesia,1.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-08-01,Japan,South Korea,2.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-08-03,Japan,Philippines,2.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-08-05,Japan,Indonesia,2.0,1.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-08-05,South Korea,Philippines,7.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-08-07,Indonesia,Philippines,6.0,0.0,AFC Asian Cup qualification,Taipei,Chinese Taipei,True
1967-11-12,Burma,India,2.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
1967-11-15,India,Pakistan,1.0,1.0,AFC Asian Cup qualification,Rangoon,Burma,True
1967-11-16,Burma,Cambodia,1.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
1967-11-19,Burma,Pakistan,2.0,0.0,AFC Asian Cup qualification,Rangoon,Burma,False
1971-05-21,Thailand,Cambodia,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1971-05-22,Indonesia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-22,Malaysia,Brunei,8.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-24,Cambodia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-24,Thailand,Brunei,10.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1971-05-26,Malaysia,Cambodia,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-26,Thailand,Indonesia,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1971-05-28,Indonesia,Brunei,9.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-28,Malaysia,Hong Kong,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-30,Cambodia,Indonesia,2.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-05-30,Thailand,Malaysia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1971-06-01,Malaysia,Indonesia,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1971-06-01,Thailand,Cambodia,4.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1971-12-10,Kuwait,Iraq,1.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-11,Bahrain,Lebanon,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-11,Syria,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-13,Iraq,Sri Lanka,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-13,Jordan,Bahrain,3.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-14,Kuwait,Lebanon,1.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-15,Iraq,Bahrain,1.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-16,Jordan,Sri Lanka,2.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-17,Kuwait,Syria,2.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-18,Iraq,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-19,Lebanon,Syria,3.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-20,Bahrain,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-21,Kuwait,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-22,Iraq,Lebanon,4.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1971-12-24,Kuwait,Iraq,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1971-12-24,Lebanon,Jordan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
1975-03-15,Thailand,Indonesia,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1975-03-16,Malaysia,South Korea,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-17,Indonesia,Vietnam Republic,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-18,Thailand,Malaysia,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1975-03-19,South Korea,Vietnam Republic,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-20,Malaysia,Indonesia,0.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-21,Thailand,Vietnam Republic,4.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1975-03-22,South Korea,Indonesia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-23,Malaysia,Vietnam Republic,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1975-03-24,Thailand,South Korea,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1975-04-02,Iraq,Qatar,1.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-02,Saudi Arabia,Afghanistan,2.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-04-04,Iraq,Afghanistan,4.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-04,Saudi Arabia,Qatar,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-04-06,Iraq,Saudi Arabia,1.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-06,Qatar,Afghanistan,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-04-10,Iraq,Qatar,3.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-10,Saudi Arabia,Afghanistan,6.0,0.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-04-12,Iraq,Saudi Arabia,2.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-12,Qatar,Afghanistan,1.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-04-14,Iraq,Afghanistan,3.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,False
1975-04-14,Saudi Arabia,Qatar,0.0,1.0,AFC Asian Cup qualification,Baghdad,Iraq,True
1975-06-14,Hong Kong,Japan,0.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
1975-06-15,China PR,North Korea,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1975-06-17,North Korea,Japan,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1975-06-19,China PR,Brunei,10.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1975-06-19,North Korea,Singapore,1.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1975-06-21,Hong Kong,China PR,0.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
1975-06-23,China PR,Japan,2.0,1.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1975-06-24,Hong Kong,North Korea,3.0,3.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
1975-06-26,North Korea,China PR,2.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,True
1978-12-25,South Korea,Macau,4.0,1.0,AFC Asian Cup qualification,Manila,Philippines,True
1978-12-25,Philippines,China PR,0.0,3.0,AFC Asian Cup qualification,Manila,Philippines,False
1978-12-27,China PR,Macau,2.0,1.0,AFC Asian Cup qualification,Manila,Philippines,True
1978-12-27,Philippines,South Korea,0.0,5.0,AFC Asian Cup qualification,Manila,Philippines,False
1978-12-29,South Korea,China PR,1.0,0.0,AFC Asian Cup qualification,Manila,Philippines,True
1979-03-05,Bangladesh,Afghanistan,3.0,2.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
1979-03-07,Bangladesh,Qatar,1.0,3.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
1979-05-02,North Korea,Hong Kong,3.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1979-05-07,North Korea,Indonesia,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1979-05-09,Malaysia,North Korea,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1979-05-11,Malaysia,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1979-05-12,Thailand,North Korea,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1979-05-14,North Korea,Malaysia,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1984-08-06,Indonesia,Thailand,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1984-08-07,Iran,Bangladesh,5.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-07,Syria,Philippines,2.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-09,Indonesia,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1984-08-09,Iran,Syria,3.0,1.0,AFC Asian Cup qualification,Solo,Indonesia,True
1984-08-09,Thailand,Philippines,3.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-11,Indonesia,Philippines,1.0,0.0,AFC Asian Cup qualification,Solo,Indonesia,False
1984-08-11,Iran,Thailand,5.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-11,Syria,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-13,Bangladesh,Philippines,3.0,2.0,AFC Asian Cup qualification,Solo,Indonesia,True
1984-08-13,Indonesia,Iran,0.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1984-08-13,Syria,Thailand,2.0,3.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-15,Indonesia,Syria,1.0,2.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1984-08-15,Iran,Philippines,7.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1984-08-15,Thailand,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Solo,Indonesia,True
1984-09-10,Jordan,Hong Kong,1.0,1.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-09-10,Qatar,Afghanistan,8.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-09-12,China PR,Afghanistan,6.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
1984-09-12,Qatar,Hong Kong,1.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-09-15,China PR,Jordan,6.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
1984-09-15,Hong Kong,Afghanistan,0.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-09-17,China PR,Hong Kong,2.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
1984-09-17,Qatar,Jordan,2.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-09-20,China PR,Qatar,1.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
1984-09-20,Jordan,Afghanistan,6.0,1.0,AFC Asian Cup qualification,Guangzhou,China PR,True
1984-10-10,South Korea,Yemen,6.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-11,Malaysia,Pakistan,5.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-12,India,Yemen,4.0,0.0,AFC Asian Cup qualification,Calcutta,India,False
1984-10-13,South Korea,Pakistan,6.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-14,India,Malaysia,2.0,1.0,AFC Asian Cup qualification,Calcutta,India,False
1984-10-15,Pakistan,Yemen,4.0,1.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-16,South Korea,Malaysia,0.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-17,India,Pakistan,2.0,0.0,AFC Asian Cup qualification,Calcutta,India,False
1984-10-18,Malaysia,Yemen,4.0,1.0,AFC Asian Cup qualification,Calcutta,India,True
1984-10-19,India,South Korea,0.0,1.0,AFC Asian Cup qualification,Calcutta,India,False
1984-10-19,Saudi Arabia,Nepal,7.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
1984-10-20,Oman,Sri Lanka,1.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1984-10-22,Saudi Arabia,United Arab Emirates,1.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
1984-10-22,Sri Lanka,Nepal,4.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1984-10-24,Saudi Arabia,Sri Lanka,5.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
1984-10-24,United Arab Emirates,Oman,8.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1984-10-26,Saudi Arabia,Oman,6.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
1984-10-26,United Arab Emirates,Nepal,11.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1984-10-28,Oman,Nepal,8.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1984-10-28,United Arab Emirates,Sri Lanka,5.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
1988-02-04,United Arab Emirates,Thailand,3.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1988-02-05,China PR,Yemen,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-06,Bangladesh,India,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-07,United Arab Emirates,Yemen,2.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1988-02-08,China PR,Bangladesh,4.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-09,Thailand,India,1.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-10,United Arab Emirates,China PR,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1988-02-11,Yemen,India,1.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-12,Thailand,Bangladesh,1.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-13,United Arab Emirates,India,3.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1988-02-14,China PR,Thailand,5.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-14,Yemen,Bangladesh,0.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-16,China PR,India,1.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-16,Yemen,Thailand,3.0,3.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1988-02-17,United Arab Emirates,Bangladesh,4.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1988-04-07,Malaysia,Pakistan,4.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1988-04-08,Kuwait,Japan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-10,Jordan,Pakistan,1.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-11,Malaysia,Japan,0.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1988-04-12,Kuwait,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-14,Malaysia,Jordan,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1988-04-15,Kuwait,Pakistan,3.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-16,Japan,Jordan,1.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-18,Japan,Pakistan,4.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1988-04-18,Malaysia,Kuwait,0.0,5.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1988-05-25,Nepal,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
1988-05-26,Syria,North Korea,2.0,1.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-05-27,Iran,Hong Kong,2.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-05-28,Nepal,North Korea,0.0,1.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
1988-05-29,Syria,Iran,1.0,1.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-05-31,North Korea,Hong Kong,1.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-06-01,Nepal,Syria,0.0,3.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
1988-06-02,Iran,North Korea,0.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-06-03,Syria,Hong Kong,2.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
1988-06-04,Nepal,Iran,0.0,3.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
1988-06-17,Bahrain,South Korea,2.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1988-06-17,Indonesia,Yemen DPR,1.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1988-06-19,Indonesia,Bahrain,0.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1988-06-19,South Korea,Yemen DPR,1.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1988-06-22,Bahrain,Yemen DPR,2.0,0.0,AFC Asian Cup qualification,Jakarta,Indonesia,True
1988-06-22,Indonesia,South Korea,0.0,4.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1992-04-19,Singapore,Malaysia,1.0,1.0,AFC Asian Cup qualification,Singapore,Singapore,False
1992-04-20,China PR,Indonesia,2.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,True
1992-04-22,Singapore,Indonesia,1.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
1992-04-23,China PR,Malaysia,4.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,True
1992-04-24,Indonesia,Malaysia,1.0,1.0,AFC Asian Cup qualification,Singapore,Singapore,True
1992-04-26,Singapore,China PR,0.0,1.0,AFC Asian Cup qualification,Singapore,Singapore,False
1992-05-11,Iran,Pakistan,7.0,0.0,AFC Asian Cup qualification,Calcutta,India,True
1992-05-15,India,Iran,0.0,3.0,AFC Asian Cup qualification,Calcutta,India,False
1992-05-29,Qatar,Syria,4.0,2.0,AFC Asian Cup qualification,Doha,Qatar,False
1992-05-31,Qatar,Oman,4.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
1992-06-03,North Korea,Chinese Taipei,6.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
1992-06-03,Macau,Hong Kong,2.0,2.0,AFC Asian Cup qualification,P'yongyang,North Korea,True
1992-06-05,Hong Kong,Chinese Taipei,0.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,True
1992-06-05,North Korea,Macau,2.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
1992-06-07,North Korea,Hong Kong,0.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
1992-06-07,Macau,Chinese Taipei,2.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,True
1992-06-19,South Korea,Bangladesh,6.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1992-06-21,Thailand,South Korea,2.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1992-06-23,Thailand,Bangladesh,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1996-01-24,Saudi Arabia,Kyrgyzstan,3.0,0.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,False
1996-01-26,Yemen,Kyrgyzstan,1.0,0.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,True
1996-01-28,Saudi Arabia,Yemen,4.0,0.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,False
1996-01-30,China PR,Macau,7.0,1.0,AFC Asian Cup qualification,Victoria,Hong Kong,True
1996-01-30,Hong Kong,Philippines,8.0,0.0,AFC Asian Cup qualification,Victoria,Hong Kong,False
1996-01-31,Saudi Arabia,Kyrgyzstan,2.0,0.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,False
1996-02-01,Hong Kong,Macau,4.0,1.0,AFC Asian Cup qualification,Victoria,Hong Kong,False
1996-02-01,Philippines,China PR,0.0,7.0,AFC Asian Cup qualification,Victoria,Hong Kong,True
1996-02-02,Kyrgyzstan,Yemen,3.0,1.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,True
1996-02-04,Hong Kong,China PR,0.0,2.0,AFC Asian Cup qualification,Victoria,Hong Kong,False
1996-02-04,Macau,Philippines,5.0,1.0,AFC Asian Cup qualification,Victoria,Hong Kong,True
1996-02-04,Saudi Arabia,Yemen,1.0,0.0,AFC Asian Cup qualification,Riyadh,Saudi Arabia,False
1996-03-02,Malaysia,Indonesia,1.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1996-03-04,Indonesia,India,7.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
1996-03-06,Malaysia,India,5.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
1996-03-10,Turkmenistan,Kuwait,2.0,2.0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
1996-03-22,Kuwait,Turkmenistan,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1996-05-08,Tajikistan,Uzbekistan,4.0,0.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False
1996-05-12,Lebanon,Turkmenistan,3.0,1.0,AFC Asian Cup qualification,Beirut,Lebanon,False
