date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
7/16/2001,Uruguay,Costa Rica,1.0,1.0,Copa America,Medellín,Colombia,True
7/17/2001,Colombia,Chile,2.0,0.0,Copa America,Barranquilla,Colombia,False
7/17/2001,Ecuador,Venezuela,4.0,0.0,Copa America,Barranquilla,Colombia,True
7/18/2001,Brazil,Paraguay,3.0,1.0,Copa America,Cali,Colombia,True
7/18/2001,Peru,Mexico,1.0,0.0,Copa America,Cali,Colombia,True
7/19/2001,Bolivia,Costa Rica,0.0,4.0,Copa America,Medellín,Colombia,True
7/19/2001,Honduras,Uruguay,1.0,0.0,Copa America,Medellín,Colombia,True
7/22/2001,Chile,Mexico,0.0,2.0,Copa America,Pereira,Colombia,True
7/22/2001,Uruguay,Costa Rica,2.0,1.0,Copa America,Armenia,Colombia,True
7/23/2001,Brazil,Honduras,0.0,2.0,Copa America,Manizales,Colombia,True
7/23/2001,Colombia,Peru,3.0,0.0,Copa America,Armenia,Colombia,False
7/25/2001,Mexico,Uruguay,2.0,1.0,Copa America,Pereira,Colombia,True
7/26/2001,Colombia,Honduras,2.0,0.0,Copa America,Manizales,Colombia,False
7/28/2001,Uruguay,Honduras,2.0,2.0,Copa America,Bogotá,Colombia,True
7/29/2001,Colombia,Mexico,1.0,0.0,Copa America,Bogotá,Colombia,False
7/6/2004,Peru,Bolivia,2.0,2.0,Copa America,Lima,Peru,False
7/6/2004,Venezuela,Colombia,0.0,1.0,Copa America,Lima,Peru,True
7/7/2004,Argentina,Ecuador,6.0,1.0,Copa America,Chiclayo,Peru,True
7/7/2004,Mexico,Uruguay,2.0,2.0,Copa America,Chiclayo,Peru,True
7/8/2004,Brazil,Chile,1.0,0.0,Copa America,Arequipa,Peru,True
7/8/2004,Costa Rica,Paraguay,0.0,1.0,Copa America,Arequipa,Peru,True
7/9/2004,Colombia,Bolivia,1.0,0.0,Copa America,Lima,Peru,True
7/9/2004,Peru,Venezuela,3.0,1.0,Copa America,Lima,Peru,False
7/10/2004,Argentina,Mexico,0.0,1.0,Copa America,Chiclayo,Peru,True
7/10/2004,Uruguay,Ecuador,2.0,1.0,Copa America,Chiclayo,Peru,True
7/11/2004,Brazil,Costa Rica,4.0,1.0,Copa America,Arequipa,Peru,True
7/11/2004,Paraguay,Chile,1.0,1.0,Copa America,Arequipa,Peru,True
7/12/2004,Peru,Colombia,2.0,2.0,Copa America,Trujillo,Peru,False
7/12/2004,Venezuela,Bolivia,1.0,1.0,Copa America,Trujillo,Peru,True
7/13/2004,Argentina,Uruguay,4.0,2.0,Copa America,Piura,Peru,True
7/13/2004,Mexico,Ecuador,2.0,1.0,Copa America,Piura,Peru,True
7/14/2004,Brazil,Paraguay,1.0,2.0,Copa America,Arequipa,Peru,True
7/14/2004,Costa Rica,Chile,2.0,1.0,Copa America,Tacna,Peru,True
7/17/2004,Colombia,Costa Rica,2.0,0.0,Copa America,Trujillo,Peru,True
7/17/2004,Peru,Argentina,0.0,1.0,Copa America,Chiclayo,Peru,False
7/18/2004,Mexico,Brazil,0.0,4.0,Copa America,Piura,Peru,True
7/18/2004,Paraguay,Uruguay,1.0,3.0,Copa America,Tacna,Peru,True
7/20/2004,Argentina,Colombia,3.0,0.0,Copa America,Lima,Peru,True
7/21/2004,Uruguay,Brazil,1.0,1.0,Copa America,Lima,Peru,True
7/24/2004,Colombia,Uruguay,1.0,2.0,Copa America,Cusco,Peru,True
7/25/2004,Argentina,Brazil,2.0,2.0,Copa America,Lima,Peru,True
6/26/2007,Uruguay,Peru,0.0,3.0,Copa America,Mérida,Venezuela,True
6/26/2007,Venezuela,Bolivia,2.0,2.0,Copa America,San Cristóbal,Venezuela,False
6/27/2007,Brazil,Mexico,0.0,2.0,Copa America,Puerto Ordaz,Venezuela,True
6/27/2007,Ecuador,Chile,2.0,3.0,Copa America,Puerto Ordaz,Venezuela,True
6/28/2007,Argentina,United States,4.0,1.0,Copa America,Maracaibo,Venezuela,True
6/28/2007,Paraguay,Colombia,5.0,0.0,Copa America,Barinas,Venezuela,True
6/30/2007,Bolivia,Uruguay,0.0,1.0,Copa America,San Cristóbal,Venezuela,True
6/30/2007,Venezuela,Peru,2.0,0.0,Copa America,San Cristóbal,Venezuela,False
7/1/2007,Brazil,Chile,3.0,0.0,Copa America,Maturín,Venezuela,True
7/1/2007,Mexico,Ecuador,2.0,1.0,Copa America,Maturín,Venezuela,True
7/2/2007,Argentina,Colombia,4.0,2.0,Copa America,Maracaibo,Venezuela,True
7/2/2007,United States,Paraguay,1.0,3.0,Copa America,Barinas,Venezuela,True
7/3/2007,Peru,Bolivia,2.0,2.0,Copa America,Mérida,Venezuela,True
7/3/2007,Venezuela,Uruguay,0.0,0.0,Copa America,Mérida,Venezuela,False
7/4/2007,Brazil,Ecuador,1.0,0.0,Copa America,Puerto la Cruz,Venezuela,True
7/4/2007,Mexico,Chile,0.0,0.0,Copa America,Puerto la Cruz,Venezuela,True
7/5/2007,Argentina,Paraguay,1.0,0.0,Copa America,Barquisimeto,Venezuela,True
7/5/2007,Colombia,United States,1.0,0.0,Copa America,Barquisimeto,Venezuela,True
7/7/2007,Chile,Brazil,1.0,6.0,Copa America,Puerto la Cruz,Venezuela,True
7/7/2007,Venezuela,Uruguay,1.0,4.0,Copa America,San Cristóbal,Venezuela,False
7/8/2007,Argentina,Peru,4.0,0.0,Copa America,Barquisimeto,Venezuela,True
7/8/2007,Mexico,Paraguay,6.0,0.0,Copa America,Maturín,Venezuela,True
7/10/2007,Uruguay,Brazil,2.0,2.0,Copa America,Maracaibo,Venezuela,True
7/11/2007,Mexico,Argentina,0.0,3.0,Copa America,Puerto Ordaz,Venezuela,True
7/14/2007,Mexico,Uruguay,3.0,1.0,Copa America,Caracas,Venezuela,True
7/15/2007,Brazil,Argentina,3.0,0.0,Copa America,Maracaibo,Venezuela,True
7/1/2011,Argentina,Bolivia,1.0,1.0,Copa America,La Plata,Argentina,False
7/2/2011,Colombia,Costa Rica,1.0,0.0,Copa America,San Salvador de Jujuy,Argentina,True
7/3/2011,Brazil,Venezuela,0.0,0.0,Copa America,La Plata,Argentina,True
7/3/2011,Paraguay,Ecuador,0.0,0.0,Copa America,Santa Fe,Argentina,True
7/4/2011,Chile,Mexico,2.0,1.0,Copa America,San Juan,Argentina,True
7/4/2011,Uruguay,Peru,1.0,1.0,Copa America,San Juan,Argentina,True
7/6/2011,Argentina,Colombia,0.0,0.0,Copa America,Santa Fe,Argentina,False
7/7/2011,Bolivia,Costa Rica,0.0,2.0,Copa America,San Salvador de Jujuy,Argentina,True
7/8/2011,Peru,Mexico,1.0,0.0,Copa America,Mendoza,Argentina,True
7/8/2011,Uruguay,Chile,1.0,1.0,Copa America,Mendoza,Argentina,True
7/9/2011,Brazil,Paraguay,2.0,2.0,Copa America,Córdoba,Argentina,True
7/9/2011,Venezuela,Ecuador,1.0,0.0,Copa America,Salta,Argentina,True
7/10/2011,Colombia,Bolivia,2.0,0.0,Copa America,Santa Fe,Argentina,True
7/11/2011,Argentina,Costa Rica,3.0,0.0,Copa America,Córdoba,Argentina,False
7/12/2011,Chile,Peru,1.0,0.0,Copa America,Mendoza,Argentina,True
7/12/2011,Uruguay,Mexico,1.0,0.0,Copa America,La Plata,Argentina,True
7/13/2011,Brazil,Ecuador,4.0,2.0,Copa America,Córdoba,Argentina,True
7/13/2011,Paraguay,Venezuela,3.0,3.0,Copa America,Salta,Argentina,True
7/16/2011,Argentina,Uruguay,1.0,1.0,Copa America,Santa Fe,Argentina,False
7/16/2011,Colombia,Peru,0.0,2.0,Copa America,Córdoba,Argentina,True
7/17/2011,Brazil,Paraguay,0.0,0.0,Copa America,La Plata,Argentina,True
7/17/2011,Chile,Venezuela,1.0,2.0,Copa America,San Juan,Argentina,True
7/19/2011,Peru,Uruguay,0.0,2.0,Copa America,La Plata,Argentina,True
7/20/2011,Paraguay,Venezuela,0.0,0.0,Copa America,Mendoza,Argentina,True
7/23/2011,Peru,Venezuela,4.0,1.0,Copa America,La Plata,Argentina,True
7/24/2011,Uruguay,Paraguay,3.0,0.0,Copa America,Buenos Aires,Argentina,True
6/11/2015,Chile,Ecuador,2.0,0.0,Copa America,Santiago,Chile,False
6/12/2015,Mexico,Bolivia,0.0,0.0,Copa America,Viña del Mar,Chile,True
6/13/2015,Argentina,Paraguay,2.0,2.0,Copa America,La Serena,Chile,True
6/13/2015,Uruguay,Jamaica,1.0,0.0,Copa America,Antofagasta,Chile,True
6/14/2015,Brazil,Peru,2.0,1.0,Copa America,Temuco,Chile,True
6/14/2015,Colombia,Venezuela,0.0,1.0,Copa America,Rancagua,Chile,True
6/15/2015,Chile,Mexico,3.0,3.0,Copa America,Santiago,Chile,False
6/15/2015,Ecuador,Bolivia,2.0,3.0,Copa America,Valparaíso,Chile,True
6/16/2015,Argentina,Uruguay,1.0,0.0,Copa America,La Serena,Chile,True
6/16/2015,Paraguay,Jamaica,1.0,0.0,Copa America,Antofagasta,Chile,True
6/17/2015,Brazil,Colombia,0.0,1.0,Copa America,Santiago,Chile,True
6/18/2015,Peru,Venezuela,1.0,0.0,Copa America,Valparaíso,Chile,True
6/19/2015,Chile,Bolivia,5.0,0.0,Copa America,Santiago,Chile,False
6/19/2015,Mexico,Ecuador,1.0,2.0,Copa America,Rancagua,Chile,True
6/20/2015,Argentina,Jamaica,1.0,0.0,Copa America,Viña del Mar,Chile,True
6/20/2015,Uruguay,Paraguay,1.0,1.0,Copa America,La Serena,Chile,True
6/21/2015,Brazil,Venezuela,2.0,1.0,Copa America,Santiago,Chile,True
6/21/2015,Colombia,Peru,0.0,0.0,Copa America,Temuco,Chile,True
6/24/2015,Chile,Uruguay,1.0,0.0,Copa America,Santiago,Chile,False
6/25/2015,Bolivia,Peru,1.0,3.0,Copa America,Temuco,Chile,True
6/26/2015,Argentina,Colombia,0.0,0.0,Copa America,Viña del Mar,Chile,True
6/27/2015,Brazil,Paraguay,1.0,1.0,Copa America,Concepción,Chile,True
6/29/2015,Chile,Peru,2.0,1.0,Copa America,Santiago,Chile,False
6/30/2015,Argentina,Paraguay,6.0,1.0,Copa America,Concepción,Chile,True
7/3/2015,Peru,Paraguay,2.0,0.0,Copa America,Concepción,Chile,True
7/4/2015,Chile,Argentina,0.0,0.0,Copa America,Santiago,Chile,False
6/3/2016,United States,Colombia,0.0,2.0,Copa America,Santa Clara,United States,False
6/4/2016,Brazil,Ecuador,0.0,0.0,Copa America,Pasadena,United States,True
6/4/2016,Costa Rica,Paraguay,0.0,0.0,Copa America,Orlando,United States,True
6/4/2016,Haiti,Peru,0.0,1.0,Copa America,Seattle,United States,True
6/5/2016,Jamaica,Venezuela,0.0,1.0,Copa America,Chicago,United States,True
6/5/2016,Mexico,Uruguay,3.0,1.0,Copa America,Glendale,United States,True
6/6/2016,Argentina,Chile,2.0,1.0,Copa America,Santa Clara,United States,True
6/6/2016,Panama,Bolivia,2.0,1.0,Copa America,Orlando,United States,True
6/7/2016,Colombia,Paraguay,2.0,1.0,Copa America,Pasadena,United States,True
6/7/2016,United States,Costa Rica,4.0,0.0,Copa America,Chicago,United States,False
6/8/2016,Brazil,Haiti,7.0,1.0,Copa America,Orlando,United States,True
6/8/2016,Ecuador,Peru,2.0,2.0,Copa America,Glendale,United States,True
6/9/2016,Mexico,Jamaica,2.0,0.0,Copa America,Pasadena,United States,True
6/9/2016,Uruguay,Venezuela,0.0,1.0,Copa America,Philadelphia,United States,True
6/10/2016,Argentina,Panama,5.0,0.0,Copa America,Chicago,United States,True
6/10/2016,Chile,Bolivia,2.0,1.0,Copa America,Foxborough,United States,True
6/11/2016,Colombia,Costa Rica,2.0,3.0,Copa America,Houston,United States,True
6/11/2016,United States,Paraguay,1.0,0.0,Copa America,Philadelphia,United States,False
6/12/2016,Brazil,Peru,0.0,1.0,Copa America,Foxborough,United States,True
6/12/2016,Ecuador,Haiti,4.0,0.0,Copa America,East Rutherford,United States,True
6/13/2016,Mexico,Venezuela,1.0,1.0,Copa America,Houston,United States,True
6/13/2016,Uruguay,Jamaica,3.0,0.0,Copa America,Santa Clara,United States,True
6/14/2016,Argentina,Bolivia,3.0,0.0,Copa America,Seattle,United States,True
6/14/2016,Chile,Panama,4.0,2.0,Copa America,Philadelphia,United States,True
6/16/2016,United States,Ecuador,2.0,1.0,Copa America,Seattle,United States,False
6/17/2016,Peru,Colombia,0.0,0.0,Copa America,East Rutherford,United States,True
6/18/2016,Argentina,Venezuela,4.0,1.0,Copa America,Foxborough,United States,True
6/18/2016,Mexico,Chile,0.0,7.0,Copa America,Santa Clara,United States,True
6/21/2016,United States,Argentina,0.0,4.0,Copa America,Houston,United States,False
6/22/2016,Colombia,Chile,0.0,2.0,Copa America,Chicago,United States,True
6/25/2016,United States,Colombia,0.0,1.0,Copa America,Glendale,United States,False
6/26/2016,Argentina,Chile,0.0,0.0,Copa America,East Rutherford,United States,True
6/14/2019,Brazil,Bolivia,3.0,0.0,Copa America,São Paulo,Brazil,False
6/15/2019,Venezuela,Peru,0.0,0.0,Copa America,Porto Alegre,Brazil,True
6/15/2019,Argentina,Colombia,0.0,2.0,Copa America,Salvador,Brazil,True
6/16/2019,Paraguay,Qatar,2.0,2.0,Copa America,Rio de Janeiro,Brazil,True
6/16/2019,Uruguay,Ecuador,4.0,0.0,Copa America,Belo Horizonte,Brazil,True
6/17/2019,Japan,Chile,0.0,4.0,Copa America,São Paulo,Brazil,True
6/18/2019,Bolivia,Peru,1.0,3.0,Copa America,Rio de Janeiro,Brazil,True
6/18/2019,Brazil,Venezuela,0.0,0.0,Copa America,Salvador,Brazil,False
6/19/2019,Colombia,Qatar,1.0,0.0,Copa America,São Paulo,Brazil,True
6/19/2019,Argentina,Paraguay,1.0,1.0,Copa America,Belo Horizonte,Brazil,True
6/20/2019,Uruguay,Japan,2.0,2.0,Copa America,Porto Alegre,Brazil,True
6/21/2019,Ecuador,Chile,1.0,2.0,Copa America,Salvador,Brazil,True
6/22/2019,Bolivia,Venezuela,1.0,3.0,Copa America,Belo Horizonte,Brazil,True
6/22/2019,Peru,Brazil,0.0,5.0,Copa America,São Paulo,Brazil,True
6/23/2019,Colombia,Paraguay,1.0,0.0,Copa America,Salvador,Brazil,True
6/23/2019,Qatar,Argentina,0.0,2.0,Copa America,Porto Alegre,Brazil,True
6/24/2019,Chile,Uruguay,0.0,1.0,Copa America,Rio de Janeiro,Brazil,True
6/24/2019,Ecuador,Japan,1.0,1.0,Copa America,Belo Horizonte,Brazil,True
6/27/2019,Brazil,Paraguay,0.0,0.0,Copa America,Porto Alegre,Brazil,False
6/28/2019,Colombia,Chile,0.0,0.0,Copa America,São Paulo,Brazil,True
6/28/2019,Venezuela,Argentina,0.0,2.0,Copa America,Rio de Janeiro,Brazil,True
6/29/2019,Uruguay,Peru,0.0,0.0,Copa America,Salvador,Brazil,True
7/2/2019,Brazil,Argentina,2.0,0.0,Copa America,Belo Horizonte,Brazil,False
7/3/2019,Chile,Peru,0.0,3.0,Copa America,Porto Alegre,Brazil,True
7/6/2019,Argentina,Chile,2.0,1.0,Copa America,São Paulo,Brazil,True
7/7/2019,Brazil,Peru,3.0,1.0,Copa America,Rio de Janeiro,Brazil,False
6/13/2021,Brazil,Venezuela,3.0,0.0,Copa America,Brasilia,Brazil,False
6/13/2021,Colombia,Ecuador,1.0,0.0,Copa America,Cuiaba,Brazil,True
6/14/2021,Argentina,Chile,1.0,1.0,Copa America,Rio de Janeiro,Brazil,True
6/14/2021,Paraguay,Bolivia,3.0,1.0,Copa America,Goiânia,Brazil,True
6/17/2021,Colombia,Venezuela,,,Copa America,Goiânia,Brazil,True
6/17/2021,Brazil,Peru,,,Copa America,Rio de Janeiro,Brazil,False
6/18/2021,Chile,Bolivia,,,Copa America,Cuiaba,Brazil,True
6/18/2021,Argentina,Uruguay,,,Copa America,Brasilia,Brazil,True
6/20/2021,Venezuela,Ecuador,,,Copa America,Rio de Janeiro,Brazil,True
6/20/2021,Colombia,Peru,,,Copa America,Goiânia,Brazil,True
6/21/2021,Uruguay,Chile,,,Copa America,Cuiaba,Brazil,True
6/21/2021,Argentina,Paraguay,,,Copa America,Brasilia,Brazil,True
6/23/2021,Ecuador,Peru,,,Copa America,Goiânia,Brazil,True
6/23/2021,Brazil,Colombia,,,Copa America,Rio de Janeiro,Brazil,False
6/24/2021,Bolivia,Uruguay,,,Copa America,Cuiaba,Brazil,True
6/24/2021,Chile,Paraguay,,,Copa America,Brasilia,Brazil,True
6/27/2021,Brazil,Ecuador,,,Copa America,Goiânia,Brazil,False
6/27/2021,Venezuela,Peru,,,Copa America,Brasilia,Brazil,True
6/28/2021,Argentina,Bolivia,,,Copa America,Cuiaba,Brazil,True
6/28/2021,Uruguay,Paraguay,,,Copa America,Rio de Janeiro,Brazil,True
